Process Date,Process ID,ProcessDate_ProcessID,Artifact type,Analysis,Artifact name,Fragment length
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5029-20,411
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5152-20,420
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4818-20,422
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4820-20,415
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4966-20,412
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4968-20,407
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,316-20-v2,403
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5344-20,433
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5003-20,340
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5004-20,412
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,6628-19-v2,379
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5290-20,387
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,24-20-v3,397
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5104-20,398
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,2619-19-v5,393
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5094-20,449
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,3076-20,443
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4043-20,425
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5009-20,429
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5010-20,402
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5067-20,403
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5068-20,421
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5120-20,450
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5134-20,440
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5150-20,492
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5151-20,425
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5204-20,425
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5205-20,405
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5288-20,430
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5289-20,372
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5465-20,415
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5466-20,431
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5029-20,411
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5152-20,420
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4818-20,422
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4820-20,415
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4966-20,412
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4968-20,407
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,316-20-v2,403
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5344-20,433
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5003-20,340
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5004-20,412
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,6628-19-v2,379
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5290-20,387
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,24-20-v3,397
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5104-20,398
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,2619-19-v5,393
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5094-20,449
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,3076-20,443
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,4043-20,425
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5009-20,429
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5010-20,402
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5067-20,403
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5068-20,421
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5120-20,450
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5134-20,440
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5150-20,492
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5151-20,425
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5204-20,425
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5205-20,405
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5288-20,430
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5289-20,372
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5465-20,415
2020-06-24,24-95614,2020-06-24_24-95614,analyte,Parad - GMSMyeloidv1.0,5466-20,431
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5241-20,458
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5338-20,434
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5537-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5652-20,410
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5779-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5815-20,423
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5826-20,415
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,5849-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,4673-20,452
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5483-20,448
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5484-20,419
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5490-20,435
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5504-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5526-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5548-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5549-20,445
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5553-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5555-20,407
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5560-20,444
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5563-20,416
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5581-20,429
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5695-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5712-20,422
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5742-20,437
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5750-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AML - GMSMyeloidv1.0,5751-20,433
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5757-20,427
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5788-20,417
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5829-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5241-20,458
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5338-20,434
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5537-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5652-20,410
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5779-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5815-20,423
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5826-20,415
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,5849-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,4673-20,452
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5483-20,448
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5484-20,419
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5490-20,435
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5504-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5526-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5548-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5549-20,445
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5553-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5555-20,407
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5560-20,444
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5563-20,416
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5581-20,429
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5695-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5712-20,422
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5742-20,437
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5750-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AML - GMSMyeloidv1.0,5751-20,433
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5757-20,427
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5788-20,417
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5829-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5241-20,458
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5338-20,434
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5537-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5652-20,410
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5779-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5815-20,423
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5826-20,415
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,5849-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,4673-20,452
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5483-20,448
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5484-20,419
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5490-20,435
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5504-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5526-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5548-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5549-20,445
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5553-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5555-20,407
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5560-20,444
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5563-20,416
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5581-20,429
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5695-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5712-20,422
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5742-20,437
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5750-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AML - GMSMyeloidv1.0,5751-20,433
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5757-20,427
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5788-20,417
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5829-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5241-20,458
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5338-20,434
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5537-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5652-20,410
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5779-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5815-20,423
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5826-20,415
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,5849-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,4673-20,452
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5483-20,448
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5484-20,419
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5490-20,435
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5504-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5526-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5548-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5549-20,445
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5553-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5555-20,407
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5560-20,444
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5563-20,416
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5581-20,429
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5695-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5712-20,422
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5742-20,437
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5750-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AML - GMSMyeloidv1.0,5751-20,433
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5757-20,427
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5788-20,417
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5829-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5241-20,458
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5338-20,434
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5537-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5652-20,410
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5779-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5815-20,423
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5826-20,415
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,5849-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,4673-20,452
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5483-20,448
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5484-20,419
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5490-20,435
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5504-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5526-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5548-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5549-20,445
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5553-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5555-20,407
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5560-20,444
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5563-20,416
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5581-20,429
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5695-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5712-20,422
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5742-20,437
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5750-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AML - GMSMyeloidv1.0,5751-20,433
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5757-20,427
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5788-20,417
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5829-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5241-20,458
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5338-20,434
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5537-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5652-20,410
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5779-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5815-20,423
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5826-20,415
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,5849-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,4673-20,452
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5483-20,448
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5484-20,419
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5490-20,435
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5504-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5526-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5548-20,432
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5549-20,445
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5553-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Parad - GMSMyeloidv1.0,5555-20,407
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5560-20,444
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5563-20,416
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,5581-20,429
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5695-20,414
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5712-20,422
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - KLL - GMSMyeloidv1.0,5742-20,437
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5750-20,478
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - AML - GMSMyeloidv1.0,5751-20,433
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5757-20,427
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5788-20,417
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Oparad - MPN - GMSMyeloidv1.0,5829-20,411
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5241-20,458
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5338-20,434
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5537-20,443
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5652-20,410
2020-06-29,24-96095,2020-06-29_24-96095,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,5779-20,432
