Process Date,Process ID,ProcessDate_ProcessID,Artifact type,Analysis,Artifact name,Concentration,Fragment length
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8765-20,4.02,574
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - MPN - GMSMyeloidv1.0,8839-20,4.11,581
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8850-20,4.07,586
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - MPN - GMSMyeloidv1.0,8866-20,4.21,579
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - MPN - GMSMyeloidv1.0,8753-20,4.99,598
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - MPN - GMSMyeloidv1.0,8755-20,4.65,591
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - KLL - GMSMyeloidv1.0,8760-20,4.22,593
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - KLL - GMSMyeloidv1.0,8764-20,4.32,590
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8911-20,4.1,565
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8563-20,4.37,584
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8693-20,4.63,591
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - KLL - GMSMyeloidv1.0,8687-20,4.61,598
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8544-20,4.19,579
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8543-20,4.05,581
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8602-20,5.42,565
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8601-20,4.37,560
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - MPN - GMSMyeloidv1.0,8630-20,4.35,583
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Oparad - MPN - GMSMyeloidv1.0,8623-20,4.61,598
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8636-20,6.27,594
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,8635-20,4.06,567
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,202-18-v2,4.49,567
2020-10-07,24-107801,2020-10-07_24-107801,analyte,Parad - GMSMyeloidv1.0,1363-20-v2,4.92,560
2020-10-07,24-107810,2020-10-07_24-107810,pool,TwistMyeloid,TwistMyeloid_27-77807,7.05,600
2020-10-07,24-107810,2020-10-07_24-107810,pool,TwistMyeloid,TwistMyeloid_27-77806,6.75,604
2020-10-07,24-107810,2020-10-07_24-107810,pool,TwistHereditarySolid,TwistHereditarySolid_27-77524,9.16,621
2020-10-07,24-107810,2020-10-07_24-107810,pool,TwistHereditarySolid,TwistHereditarySolid_27-77523,9.73,632
2020-10-07,24-107810,2020-10-07_24-107810,pool,TwistMyeloid,TwistMyeloid_27-77803,6.7,629
2020-10-07,24-107810,2020-10-07_24-107810,pool,TwistMyeloid,TwistMyeloid_27-77805,8.68,627
2020-10-07,24-107810,2020-10-07_24-107810,pool,TwistMyeloid,TwistMyeloid_27-77804,7.24,620
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9128-20,53.9,580
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Oparad - MPN - GMSMyeloidv1.0,9143-20,47.7,567
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9098-20,52.3,576
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Oparad - MPN - GMSMyeloidv1.0,9126-20,51,573
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Oparad - MPN - GMSMyeloidv1.0,9062-20,57.2,579
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9096-20,53,542
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8997-20,77.5,547
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Oparad - MPN - GMSMyeloidv1.0,9045-20,55.9,580
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Oparad - KLL - GMSMyeloidv1.0,9147-20,54.7,548
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Oparad - KLL - GMSMyeloidv1.0,9157-20,48,558
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9094-20,62.1,575
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9095-20,54.01,586
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9260-20,51.3,573
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9274-20,57.1,571
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,7197-20-v2,45.6,589
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8864-20,45.6,558
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8865-20,52.2,563
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9092-20,63.6,545
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9093-20,46.2,583
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8991-20,45,557
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8990-20,44.2,565
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8903-20,47.8,560
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8880-20,45.4,560
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8878-20,59.4,566
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8863-20,44.4,599
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8862-20,72.8,561
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8819-20,45.9,550
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8814-20,47.1,547
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8769-20,47.1,573
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Oparad - KLL - GMSMyeloidv1.0,9161-20,56.9,594
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9105-20,53.3,547
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9325-20,53.3,578
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9111-20,50,590
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,9108-20,55,563
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9129-20,63.3,564
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9118-20,57.3,545
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9106-20,51.2,520
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8600-20,45,563
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8767-20,48.1,538
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,1125-20-v2,45.6,532
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,5151-20-v2,41.3,573
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8570-17-v2,43.7,536
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,8599-20,45.3,550
2020-10-14,24-108495,2020-10-14_24-108495,analyte,Parad - GMSMyeloidv1.0,81-08,39.5,523
2020-10-15,24-108648,2020-10-15_24-108648,pool,TwistMyeloid,TwistMyeloid_27-78452,6.32,618
2020-10-15,24-108648,2020-10-15_24-108648,pool,TwistMyeloid,TwistMyeloid_27-78451,6.47,624
2020-10-15,24-108648,2020-10-15_24-108648,pool,TwistMyeloid,TwistMyeloid_27-78450,6.81,616
2020-10-15,24-108648,2020-10-15_24-108648,pool,TwistHereditarySolid,TwistHereditarySolid_27-78449,9.41,603
2020-10-15,24-108648,2020-10-15_24-108648,pool,TwistMyeloid,TwistMyeloid_27-78454,6.36,598
2020-10-15,24-108648,2020-10-15_24-108648,pool,TwistMyeloid,TwistMyeloid_27-78453,6.69,592
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9164-20,40.8,530
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9076-20,44,528
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9202-20,42,547
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9246-20,45.9,545
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9028-20,42,530
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9033-20,43.5,542
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9261-20,48.1,556
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9275-20,47.4,549
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9282-20,50,570
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9284-20,45.5,535
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9448-20,46.1,563
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9449-20,49,536
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9407-20,38.3,570
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9081-20,45.6,528
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9097-20,41.3,580
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9390-20,49.4,552
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9434-20,46.5,533
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9000-20,41.9,547
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8971-20,44.3,619
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,8969-20,42.5,596
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,8959-20,44,552
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9129-20,45.6,550
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9118-20,40.8,563
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9106-20,38.6,538
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9105-20,40.9,534
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9388-20,40.4,555
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9378-20,42.7,555
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9148-20,41.4,519
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9133-20,41,552
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9348-20,43.8,543
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9285-20,46.1,553
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9368-20,63,568
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9363-20,51.7,573
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9071-20,40.8,537
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9167-20,39.4,558
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9043-20,40,554
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9068-20,39,536
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9247-20,41.3,568
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9433-20,49.7,564
2020-10-20,24-109220,2020-10-20_24-109220,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9250-20,56,549
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9113-20,31.1,534
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,7135-17-v2,25.6,560
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9130-20,29.8,551
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9116-20,26.9,558
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9165-20,47.7,517
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9242-20,39.3,536
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,7033-20-v2,39.3,559
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - KLL - GMSMyeloidv1.0,9216-20,47.3,538
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9177-20,35.6,634
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9183-20,30.7,539
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9184-20,39.9,581
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9200-20,36.6,537
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9138-20,28.7,541
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9131-20,28.8,563
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9153-20,38,624
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9176-20,38.7,565
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9499-20,46.1,545
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9312-20,42.6,548
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9201-20,37,590
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9556-20,34.9,565
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9313-20,40.1,555
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9358-20,51.7,545
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9487-20,47.8,539
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9565-20,41.4,541
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9450-20,45.6,537
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9441-20,39.7,537
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - KLL - GMSMyeloidv1.0,9475-20,46.3,543
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9454-20,18.9,554
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9321-20,70.7,549
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9243-20,41.1,557
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9341-20,33.2,556
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - KLL - GMSMyeloidv1.0,9331-20,114,549
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9479-20,42.4,550
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Oparad - MPN - GMSMyeloidv1.0,9478-20,49.7,529
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9152-20,44.6,520
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9139-20,39.6,583
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,9360-20,44.2,553
2020-10-20,24-109232,2020-10-20_24-109232,analyte,Parad - GMSMyeloidv1.0,2217-20-v2,42.9,543
2020-10-21,24-109454,2020-10-21_24-109454,pool,TwistHereditarySolid,TwistHereditarySolid_27-78975,9.52,593
2020-10-21,24-109454,2020-10-21_24-109454,pool,TwistHereditarySolid,TwistHereditarySolid_27-78976,9.74,582
2020-10-21,24-109454,2020-10-21_24-109454,pool,TwistHereditarySolid,TwistHereditarySolid_27-78973,10.2,585
2020-10-21,24-109454,2020-10-21_24-109454,pool,TwistHereditarySolid,TwistHereditarySolid_27-78974,9.24,592
2020-10-21,24-109454,2020-10-21_24-109454,pool,TwistHereditarySolid,TwistHereditarySolid_27-78977,9.73,588
2020-10-21,24-109470,2020-10-21_24-109470,pool,TwistMyeloid,TwistMyeloid_27-79014,8.9,606
2020-10-21,24-109470,2020-10-21_24-109470,pool,TwistMyeloid,TwistMyeloid_27-79016,7.69,609
2020-10-21,24-109470,2020-10-21_24-109470,pool,TwistMyeloid,TwistMyeloid_27-79015,7.88,631
2020-10-21,24-109470,2020-10-21_24-109470,pool,TwistMyeloid,TwistMyeloid_27-79018,8.05,590
2020-10-21,24-109470,2020-10-21_24-109470,pool,TwistMyeloid,TwistMyeloid_27-79017,8.41,595
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - MPN - GMSMyeloidv1.0,9670-20,39.1,531
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - MPN - GMSMyeloidv1.0,9690-20,37.2,546
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - MPN - GMSMyeloidv1.0,9576-20,38,542
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - KLL - GMSMyeloidv1.0,9617-20,42.9,520
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9554-20,38.9,541
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9555-20,44.9,588
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9457-20,46.7,507
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9458-20,43.8,592
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - MPN - GMSMyeloidv1.0,9693-20,56.4,529
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - MPN - GMSMyeloidv1.0,9716-20,46.5,529
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9577-20,50,526
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9578-20,42.5,541
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9928-20,47.5,530
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9571-20,39.3,550
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9570-20,47,526
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - KLL - GMSMyeloidv1.0,9749-20,77.2,529
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - MPN - GMSMyeloidv1.0,9720-20,69.1,512
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9393-20,54.8,538
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,1713-20-v3,43.1,536
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Oparad - MPN - GMSMyeloidv1.0,9472-20,49.4,541
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9397-20,49.3,546
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9537-20,39,521
2020-10-27,24-109942,2020-10-27_24-109942,analyte,Parad - GMSMyeloidv1.0,9535-20,49.3,530
2020-10-28,24-110131,2020-10-28_24-110131,pool,TwistMyeloid,TwistMyeloid_27-79615,8.25,604
2020-10-28,24-110131,2020-10-28_24-110131,pool,TwistMyeloid,TwistMyeloid_27-79617,8.03,591
2020-10-28,24-110131,2020-10-28_24-110131,pool,TwistMyeloid,TwistMyeloid_27-79616,7.94,579
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9553-20,44.1,597
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9596-20,43.8,568
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9923-20,47.5,548
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9917-20,50.3,554
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9863-20,50.5,574
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9861-20,55.2,565
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9847-20,51.3,574
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9926-20,51.3,538
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9469-20,51,570
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9470-20,49.7,557
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9533-20,44.6,557
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9745-20,52.1,567
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9740-20,54.8,533
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9700-20,56.1,559
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9644-20,56.3,564
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9735-20,50.5,578
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9712-20,50.6,584
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9604-20,53.5,564
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9598-20,42.4,545
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9641-20,56,537
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9627-20,54.7,568
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9979-20,49.7,554
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9954-20,52.6,537
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9927-20,52.2,541
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - prediktiv - HereditarySolidCancerv1.0,9980-20,52,530
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9935-20,44.4,571
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9959-20,42.3,523
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9977-20,48,577
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9999-20,46.5,526
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,9757-20,49.7,551
2020-11-03,24-110814,2020-11-03_24-110814,analyte,Onkogenetik - screening - HereditarySolidCancerv1.0,10016-20,48.7,537
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9844-20,44.1,574
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,9982-20,36.4,560
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - MPN - GMSMyeloidv1.0,9955-20,39.9,567
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - KLL - GMSMyeloidv1.0,9867-20,44.6,547
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,9845-20,45.8,560
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Oparad - AlloSCT - GMSMyeloidv1.0,9839-20,40.8,577
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,10180-20,50,560
2020-11-04,24-111125,2020-11-04_24-111125,analyte,Parad - GMSMyeloidv1.0,10067-20,48,579
