Analysis,Classification,Date received,Workflow started (date),Progress,Workflow finished (date),Department,Species,Sequencing runs,Desired read count,Sample concentration (ng/ul),Library concentration (ng/ul),Library concentration (date)
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,15.4,3.74,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,9.76,3.94,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,13.9,3.8,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,12.9,4.2,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,20.9,2.14,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-18,2020-08-18,Sequencing and Data Analysis Complete,2020-08-21,Klinisk Mikrobiologi,saureus,1,2100000,7.31,3.01,2020-08-19
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,17.2,5.54,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,18.2,4.4,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,8.95,4.4,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,9.78,1.65,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,9.58,4.35,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,1.9,3.91,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,7.14,4.58,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,3.97,3.78,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,2.93,3.73,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,3.81,4.19,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,4.45,3.85,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,5.39,3.96,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-08-26,2020-08-26,Sequencing and Data Analysis Complete,2020-08-28,Klinisk Mikrobiologi,saureus,1,2100000,6.18,4.44,2020-08-26
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,9.96,4.72,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,14.1,4.47,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,15.2,4.76,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,11.9,4.6,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,7.18,5.13,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,3.54,4.89,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,2.01,5.43,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,20.2,2.91,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,21.4,3.32,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,11.3,3.72,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,3,2100000,24.7,3.42,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,3,2100000,30.9,4.38,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,3,2100000,13.6,3.51,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-11-06,Klinisk Mikrobiologi,saureus,3,2100000,10.2,4.82,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,13.7,3.76,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,17.4,3.33,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,13.7,3.79,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-02,2020-09-02,Sequencing and Data Analysis Complete,2020-09-07,Klinisk Mikrobiologi,saureus,2,2100000,21.6,4.32,2020-09-04
Microbiology WGS Nextera XT,Rutinprov,2020-09-07,2020-09-07,Sequencing and Data Analysis Complete,2020-10-19,CTG - Martin Sundwall,sbovis,1,1365000,5.13,10.6,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-07,2020-09-07,Sequencing and Data Analysis Complete,2020-10-19,CTG - Martin Sundwall,sbovis,1,1365000,4.23,10.7,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-07,2020-09-07,Sequencing and Data Analysis Complete,2020-10-19,CTG - Martin Sundwall,sbovis,1,1365000,6.28,8.79,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-07,2020-09-07,Sequencing and Data Analysis Complete,2020-10-19,CTG - Martin Sundwall,sbovis,1,1365000,3.33,8.75,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-07,2020-09-07,Sequencing and Data Analysis Complete,2020-10-19,CTG - Martin Sundwall,sbovis,1,1365000,5.95,10.4,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-07,2020-09-07,Sequencing and Data Analysis Complete,2020-10-19,CTG - Martin Sundwall,sbovis,1,1365000,4.77,9.29,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-07,2020-09-07,Sequencing and Data Analysis Complete,2020-10-19,CTG - Martin Sundwall,sbovis,1,1365000,7.13,10.5,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,19.9,2.68,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,26.3,2.72,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,16.1,3.91,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,4.39,3.78,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,0.251,1.75,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,11.5,3.31,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,7.17,2.69,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,3.45,3.11,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,4.49,3.03,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-11,Klinisk Mikrobiologi,saureus,1,2100000,5.82,3.9,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-14,Klinisk Mikrobiologi,saureus,2,2100000,3.59,3.31,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-09,2020-09-09,Sequencing and Data Analysis Complete,2020-09-14,Klinisk Mikrobiologi,saureus,2,2100000,4.91,3.61,2020-09-09
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,39.8,1.2,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,64,8.92,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,47,9.36,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,36,8.36,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,7.01,9.52,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,5.38,8.45,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,10.6,8.15,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,43,8.29,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,93,7.75,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,14,8.44,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,37.6,4.65,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,33.8,4.7,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,46.7,8.39,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,21,8.39,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,22,4.34,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,29.7,2.8,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-14,2020-09-15,Sequencing and Data Analysis Complete,2020-10-19,CTG - Bo Nilsson,sbovis,1,2000000,20.9,8.72,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,12.4,6.69,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,3.3,5.43,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,2.58,5.66,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,2.52,6.5,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,5.28,5.3,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,1.61,6.11,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-01-03,2020-01-03,Sequencing and Data Analysis Complete,2020-01-07,Klinisk Mikrobiologi,saureus,1,2100000,2.05,5.6,2020-01-03
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,2.89,5.4,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,6.99,5.74,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,3.94,5.27,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,3.48,5.54,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,1.37,4.97,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,1.3,5.51,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,1.68,5.57,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,2.48,5.42,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,2.2,5.01,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,2.53,5.21,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-15,2020-09-15,Sequencing and Data Analysis Complete,2020-09-18,Klinisk Mikrobiologi,saureus,1,2100000,2.23,7.04,2020-09-16
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Library preparation and QC validation complete,2020-11-06,Klinisk Mikrobiologi,saureus,1,2100000,4.76,5.3,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,2.7,5.96,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,3.15,6.1,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,4.74,5.89,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,3.84,5.94,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,3.68,6.32,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,4.1,5.79,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,4.37,5.33,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,6.85,5.82,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,3.46,6.03,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,3.2,5.94,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,2.86,5.77,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,3.85,6.1,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,1.66,5.55,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,2.62,6.02,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,2.74,5.45,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,6.19,6.29,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,8.21,6.24,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,8.68,6.2,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-23,2020-09-23,Sequencing and Data Analysis Complete,2020-09-25,Klinisk Mikrobiologi,saureus,1,2100000,6.95,6.38,2020-09-23
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,7.28,6.75,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,9.57,3.49,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,5.15,5.38,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,3.35,4.74,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,2.13,6.21,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,4.1,5.65,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,2.86,6.01,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,2.03,4.67,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,4.49,5.36,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,5.26,4.76,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,9.54,5.14,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,7.38,5.62,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,6.73,4.96,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,1.74,4.97,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-09-30,2020-09-30,Sequencing and Data Analysis Complete,2020-10-02,Klinisk Mikrobiologi,saureus,1,2100000,6.15,2.34,2020-09-30
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,3.51,4.69,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,4.73,4.15,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,5.17,4.85,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,6.28,5.36,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,7.71,4.83,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,3.56,3.43,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,7.63,4.3,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,5.72,5.82,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,13.5,5.35,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,9.83,5.78,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,10.3,5.08,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,5.9,5.05,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,7.72,4.65,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,4.32,4.81,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,4.92,4.86,2020-10-07
Microbiology WGS Nextera XT,Rutinprov,2020-10-06,2020-10-06,Sequencing and Data Analysis Complete,2020-10-09,Klinisk Mikrobiologi,saureus,1,2100000,2.04,5.06,2020-10-07
