Process Date,Process ID,ProcessDate_ProcessID,Analysis,Artifact name,Concentration,Fragment length
2020-04-15,24-87078,2020-04-15_24-87078,TruSeq Stranded mRNA - Fusion,3223-20,35.4,414
2020-04-15,24-87078,2020-04-15_24-87078,TruSeq Stranded mRNA - Fusion,3221-20,31,429
2020-04-15,24-87078,2020-04-15_24-87078,TruSeq Stranded mRNA - Fusion,3222-20,33.8,420
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3366-20,20.8,424
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0105,1.52,433
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0124,8.1,432
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0123,8.58,429
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0120,17.7,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0119,3.33,405
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0122,7.2,419
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0121,17.4,434
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0106,8.39,415
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0108,14.7,426
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0107,22.2,431
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0103,15.8,425
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Bladder,20KFU0104,16.3,437
2020-04-21,24-87822,2020-04-21_24-87822,TruSeq Stranded mRNA - Fusion,3357-20,17.4,429
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0132,16.1,459
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0133,10.2,476
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0134,16.7,472
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0135,8.83,456
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0127,19.8,458
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0130,15.5,442
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0131,18.2,472
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3567-20,34.7,488
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3497-20,36.5,478
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3531-20,5.56,446
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0128,10,436
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0125,23,481
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0129,13.1,451
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0126,8.07,449
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3658-20,32.2,494
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0132,16.1,459
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0133,10.2,476
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0134,16.7,472
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0135,8.83,456
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0127,19.8,458
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0130,15.5,442
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0131,18.2,472
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3567-20,34.7,488
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3497-20,36.5,478
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3531-20,5.56,446
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0128,10,436
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0125,23,481
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0129,13.1,451
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0126,8.07,449
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3658-20,32.2,494
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0132,16.1,459
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0133,10.2,476
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0134,16.7,472
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0135,8.83,456
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0127,19.8,458
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0130,15.5,442
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0131,18.2,472
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3567-20,34.7,488
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3497-20,36.5,478
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3531-20,5.56,446
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0128,10,436
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0125,23,481
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0129,13.1,451
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0126,8.07,449
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Fusion,3658-20,32.2,494
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0132,16.1,459
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0133,10.2,476
2020-04-28,24-88582,2020-04-28_24-88582,TruSeq Stranded mRNA - Bladder,20KFU0134,16.7,472
